"","tournament","prize","surface","round","p1_rank","p2_rank","p1_rank_move","p2_rank_move","p1_age","p2_age","p1_height","p2_height","p1_weight","p2_weight","p1_hand","p2_hand","p1_nat","p2_nat","no_sets","best_of"
"8827","Sydney",0.0199198721770443,"Hard","QuarterFinals",0.0216346153846154,0.00674698795180723,0.439393939393939,0.410732196589769,1,0.210526315789474,0.657142857142857,0.833333333333333,0.428571428571429,0.8,"Right","Right","SEurope","SEurope","X3","3"
"8828","Sydney",0.0199198721770443,"Hard","QuarterFinals",0.00961538461538462,0.0356626506024096,0.428787878787879,0.420762286860582,0.526315789473684,0.368421052631579,0.0571428571428571,0.0666666666666667,0.0285714285714286,0.0571428571428571,"Right","Left","America","Asia","X3","3"
"8829","Sydney",0.0199198721770443,"Hard","QuarterFinals",0.0174278846153846,0.0178313253012048,0.431060606060606,0.409227683049147,0.947368421052632,0.736842105263158,0.428571428571429,0.5,0.2,0.485714285714286,"Right","Right","WEurope","Oceania","X3","3"
"8830","Sydney",0.0199198721770443,"Hard","QuarterFinals",0.0180288461538462,0.0342168674698795,0.439393939393939,0.42778335005015,0.210526315789474,0.473684210526316,0.428571428571429,0.5,0.171428571428571,0.571428571428571,"Right","Right","Oceania","Oceania","X2","3"
"8831","Sydney",0.0199198721770443,"Hard","Roundof16",0.00841346153846154,0.0375903614457831,0.432575757575758,0.420260782347041,0.210526315789474,0.578947368421053,0.714285714285714,0.5,0.771428571428571,0.457142857142857,"Right","Right","SEurope","America","X2","3"
"8833","Sydney",0.0199198721770443,"Hard","Roundof16",0.0174278846153846,0.0240963855421687,0.431060606060606,0.413741223671013,0.947368421052632,0.789473684210526,0.428571428571429,1,0.2,0.942857142857143,"Right","Right","WEurope","USA","X3","3"
"8835","Sydney",0.0199198721770443,"Hard","Roundof16",0.0222355769230769,0.0168674698795181,0.43030303030303,0.415747241725176,0.736842105263158,0.578947368421053,0.428571428571429,0.666666666666667,0.457142857142857,0.571428571428571,"Right","Right","Oceania","CEEurope","X2","3"
"8836","Sydney",0.0199198721770443,"Hard","Roundof16",0.0216346153846154,0.0192771084337349,0.439393939393939,0.416248746238716,1,0.684210526315789,0.657142857142857,0.766666666666667,0.428571428571429,0.657142857142857,"Right","Left","SEurope","CEEurope","X2","3"
"8837","Sydney",0.0199198721770443,"Hard","Roundof16",0.0444711538461538,0.032289156626506,0.447727272727273,0.402708124373119,0.368421052631579,0.263157894736842,0.0571428571428571,0.666666666666667,0.0285714285714286,0.371428571428571,"Left","Right","Asia","CEEurope","X2","3"
"8838","Sydney",0.0199198721770443,"Hard","Roundof16",0.0426682692307692,0.0366265060240964,0.458333333333333,0.407723169508526,0.473684210526316,0.526315789473684,0.428571428571429,0.766666666666667,0.542857142857143,0.628571428571429,"Right","Right","Oceania","Asia","X3","3"
"8839","Sydney",0.0199198721770443,"Hard","Roundof32",0.0180288461538462,0.0226506024096386,0.439393939393939,0.415747241725176,0.210526315789474,0.684210526315789,0.428571428571429,0.5,0.171428571428571,0.6,"Right","Right","Oceania","CEEurope","X2","3"
"8840","Sydney",0.0199198721770443,"Hard","Roundof32",0.0402644230769231,0.0149397590361446,0.420454545454545,0.405215646940822,0.263157894736842,0.473684210526316,0.571428571428571,0.566666666666667,0.342857142857143,0.628571428571429,"Right","Right","CEEurope","WEurope","X2","3"
"8841","Sydney",0.0199198721770443,"Hard","Roundof32",0.0210336538461538,0.117590361445783,0.440151515151515,0.418756268806419,0.578947368421053,0.578947368421053,0.571428571428571,0.5,0.542857142857143,0.571428571428571,"Right","Right","CEEurope","Oceania","X3","3"
"8842","Sydney",0.0199198721770443,"Hard","Roundof32",0.0216346153846154,0.0187951807228916,0.439393939393939,0.413741223671013,1,0.842105263157895,0.657142857142857,0.666666666666667,0.428571428571429,0.371428571428571,"Right","Right","SEurope","WEurope","X3","3"
"8843","Sydney",0.0199198721770443,"Hard","Roundof32",0.046875,0.0216867469879518,0.446969696969697,0.41123370110331,0.578947368421053,0.789473684210526,0.428571428571429,0.666666666666667,0.428571428571429,0.514285714285714,"Right","Right","America","Oceania","X3","3"
"8845","Sydney",0.0199198721770443,"Hard","Roundof32",0.0240384615384615,0.0732530120481928,0.440909090909091,0.429287863590772,0.684210526315789,0.157894736842105,0.657142857142857,0.933333333333333,0.628571428571429,0.457142857142857,"Left","Right","CEEurope","Oceania","X3","3"
"8846","Sydney",0.0199198721770443,"Hard","Roundof32",0.0222355769230769,0.0183132530120482,0.43030303030303,0.411735205616851,0.736842105263158,0.263157894736842,0.428571428571429,0.666666666666667,0.457142857142857,0.685714285714286,"Right","Right","Oceania","USA","X3","3"
"8847","Sydney",0.0199198721770443,"Hard","Roundof32",0.0444711538461538,0.0293975903614458,0.447727272727273,0.394684052156469,0.368421052631579,0.578947368421053,0.0571428571428571,0.566666666666667,0.0285714285714286,0.628571428571429,"Left","Right","Asia","USA","X2","3"
"8849","Sydney",0.0199198721770443,"Hard","Roundof32",0.0300480769230769,0.0212048192771084,0.437121212121212,0.420260782347041,0.789473684210526,1,0.857142857142857,0.566666666666667,0.914285714285714,0.6,"Right","Right","USA","Africa","X2","3"
"8850","Sydney",0.0199198721770443,"Hard","Roundof32",0.0426682692307692,0.0197590361445783,0.458333333333333,0.406720160481444,0.473684210526316,0.789473684210526,0.428571428571429,0.4,0.542857142857143,0.485714285714286,"Right","Left","Oceania","WEurope","X2","3"
"8851","Sydney",0.0199198721770443,"Hard","2ndRoundQualifying",0.0402644230769231,0.0375903614457831,0.420454545454545,0.420260782347041,0.263157894736842,0.578947368421053,0.571428571428571,0.5,0.342857142857143,0.457142857142857,"Right","Right","CEEurope","America","X2","3"
"8852","Sydney",0.0199198721770443,"Hard","2ndRoundQualifying",0.0444711538461538,0.0404819277108434,0.447727272727273,0.438314944834504,0.368421052631579,0.368421052631579,0.0571428571428571,0.566666666666667,0.0285714285714286,0.657142857142857,"Left","Right","Asia","America","X2","3"
"8856","Sydney",0.0199198721770443,"Hard","1stRoundQualifying",0.0402644230769231,0.0467469879518072,0.420454545454545,0.406720160481444,0.263157894736842,0.684210526315789,0.571428571428571,0.566666666666667,0.342857142857143,0.371428571428571,"Right","Right","CEEurope","CEEurope","X2","3"
"8857","Sydney",0.0199198721770443,"Hard","1stRoundQualifying",0.0444711538461538,0.0544578313253012,0.447727272727273,0.391173520561685,0.368421052631579,0.526315789473684,0.0571428571428571,0.333333333333333,0.0285714285714286,0.342857142857143,"Left","Right","Asia","Oceania","X3","3"
"8858","Sydney",0.0199198721770443,"Hard","1stRoundQualifying",0.0456730769230769,0.0679518072289157,0.428030303030303,0.42728184553661,0.526315789473684,0.894736842105263,0.657142857142857,0.833333333333333,0.6,0.6,"Right","Right","Asia","CEEurope","X2","3"
"8859","Sydney",0.0199198721770443,"Hard","1stRoundQualifying",0.046875,0.570120481927711,0.446969696969697,0.410732196589769,0.578947368421053,0.473684210526316,0.428571428571429,0.5,0.428571428571429,0.457142857142857,"Right","Right","America","Oceania","X3","3"
"8860","Sydney",0.0199198721770443,"Hard","1stRoundQualifying",0.0949519230769231,0.0385542168674699,0.431818181818182,0.414744232698094,0.526315789473684,0.315789473684211,0.428571428571429,0.5,0.6,0.4,"Left","Right","Oceania","SEurope","X3","3"
"8862","Sydney",0.0199198721770443,"Hard","1stRoundQualifying",0.0504807692307692,0.0501204819277108,0.474242424242424,0.431795386158475,0.368421052631579,0.789473684210526,0.485714285714286,0.4,0.628571428571429,0.228571428571429,"Right","Right","America","SEurope","X2","3"
"8863","AustralianOpen",0.845447757931303,"Hard","Finals",0,0.000481927710843373,0.434090909090909,0.410230692076229,0.842105263157895,0.894736842105263,0.571428571428571,0.566666666666667,0.4,0.657142857142857,"Right","Left","CEEurope","SEurope","X3","5"
"8864","AustralianOpen",0.845447757931303,"Hard","SemiFinals",0,0.0149397590361446,0.434090909090909,0.405215646940822,0.842105263157895,0.473684210526316,0.571428571428571,0.566666666666667,0.4,0.628571428571429,"Right","Right","CEEurope","WEurope","X3","5"
"8865","AustralianOpen",0.845447757931303,"Hard","SemiFinals",0.000600961538461538,0.00674698795180723,0.431818181818182,0.410732196589769,0.894736842105263,0.210526315789474,0.485714285714286,0.833333333333333,0.628571428571429,0.8,"Left","Right","SEurope","SEurope","X3","5"
"8866","AustralianOpen",0.845447757931303,"Hard","QuarterFinals",0,0.00385542168674699,0.434090909090909,0.412236710130391,0.842105263157895,0.684210526315789,0.571428571428571,0.333333333333333,0.4,0.314285714285714,"Right","Right","CEEurope","Asia","X2","5"
"8867","AustralianOpen",0.845447757931303,"Hard","QuarterFinals",0.000600961538461538,0.0183132530120482,0.431818181818182,0.411735205616851,0.894736842105263,0.263157894736842,0.485714285714286,0.666666666666667,0.628571428571429,0.685714285714286,"Left","Right","SEurope","USA","X3","5"
"8868","AustralianOpen",0.845447757931303,"Hard","QuarterFinals",0.00841346153846154,0.0110843373493976,0.432575757575758,0.412236710130391,0.210526315789474,0.789473684210526,0.714285714285714,0.5,0.771428571428571,0.371428571428571,"Right","Right","SEurope","SEurope","X4","5"
"8870","AustralianOpen",0.845447757931303,"Hard","Roundof16",0,0.0072289156626506,0.434090909090909,0.418756268806419,0.842105263157895,0.368421052631579,0.571428571428571,1,0.4,0.6,"Right","Right","CEEurope","CEEurope","X4","5"
"8871","AustralianOpen",0.845447757931303,"Hard","Roundof16",0.000600961538461538,0.0337349397590361,0.431818181818182,0.418756268806419,0.894736842105263,0.894736842105263,0.485714285714286,0.933333333333333,0.628571428571429,0.828571428571429,"Left","Right","SEurope","CEEurope","X3","5"
"8873","AustralianOpen",0.845447757931303,"Hard","Roundof16",0.0102163461538462,0.00144578313253012,0.434848484848485,0.41123370110331,0.631578947368421,0.315789473684211,0.8,1,1,0.8,"Right","Right","America","WEurope","X3","5"
"8874","AustralianOpen",0.845447757931303,"Hard","Roundof16",0.0138221153846154,0.00289156626506024,0.434848484848485,0.410230692076229,0.789473684210526,0.736842105263158,0.428571428571429,1,0.342857142857143,0.771428571428571,"Right","Right","SEurope","CEEurope","X5","5"
"8875","AustralianOpen",0.845447757931303,"Hard","Roundof16",0.00480769230769231,0.0106024096385542,0.434848484848485,0.409227683049147,0.684210526315789,0.631578947368421,0.285714285714286,0.666666666666667,0.285714285714286,0.457142857142857,"Right","Right","Asia","SEurope","X5","5"
"8876","AustralianOpen",0.845447757931303,"Hard","Roundof16",0.0186298076923077,0.00530120481927711,0.424242424242424,0.413741223671013,0.473684210526316,0.315789473684211,0.485714285714286,0.666666666666667,0.6,0.657142857142857,"Right","Right","WEurope","CEEurope","X4","5"
"8877","AustralianOpen",0.845447757931303,"Hard","Roundof16",0.0228365384615385,0.00867469879518072,0.434090909090909,0.404212637913741,0.263157894736842,0.631578947368421,0.571428571428571,0.766666666666667,0.657142857142857,0.542857142857143,"Right","Right","USA","CEEurope","X4","5"
"8878","AustralianOpen",0.845447757931303,"Hard","Roundof32",0,0.0125301204819277,0.434090909090909,0.412738214643932,0.842105263157895,0.210526315789474,0.571428571428571,0.566666666666667,0.4,0.371428571428571,"Right","Left","CEEurope","America","X4","5"
"8879","AustralianOpen",0.845447757931303,"Hard","Roundof32",0.000600961538461538,0.0144578313253012,0.431818181818182,0.415245737211635,0.894736842105263,0.210526315789474,0.485714285714286,0.5,0.628571428571429,0.2,"Left","Right","SEurope","Oceania","X3","5"
"8881","AustralianOpen",0.845447757931303,"Hard","Roundof32",0.00180288461538462,0.076144578313253,0.433333333333333,0.410230692076229,0.315789473684211,0.526315789473684,0.857142857142857,0.5,0.771428571428571,0.628571428571429,"Right","Left","WEurope","Oceania","X3","5"
"8882","AustralianOpen",0.845447757931303,"Hard","Roundof32",0.00360576923076923,0.0130120481927711,0.431818181818182,0.410732196589769,0.736842105263158,1,0.857142857142857,0.666666666666667,0.742857142857143,0.8,"Right","Left","CEEurope","SEurope","X5","5"
"8883","AustralianOpen",0.845447757931303,"Hard","Roundof32",0.00480769230769231,0.0207228915662651,0.434848484848485,0.410230692076229,0.684210526315789,0.736842105263158,0.285714285714286,0.566666666666667,0.285714285714286,0.342857142857143,"Right","Right","Asia","SEurope","X3","5"
"8884","AustralianOpen",0.845447757931303,"Hard","Roundof32",0.0138221153846154,0.00481927710843374,0.434848484848485,0.417251755265797,0.789473684210526,0.368421052631579,0.428571428571429,1,0.342857142857143,0.714285714285714,"Right","Right","SEurope","CEEurope","X3","5"
"8885","AustralianOpen",0.845447757931303,"Hard","Roundof32",0.00661057692307692,0.0453012048192771,0.437121212121212,0.382647943831494,0.315789473684211,0.578947368421053,0.571428571428571,0.566666666666667,0.628571428571429,0.371428571428571,"Right","Right","CEEurope","CEEurope","X4","5"
"8886","AustralianOpen",0.845447757931303,"Hard","Roundof32",0.0132211538461538,0.00578313253012048,0.43030303030303,0.410732196589769,0.631578947368421,0.842105263157895,0.571428571428571,0.333333333333333,0.428571428571429,0.485714285714286,"Right","Right","SEurope","SEurope","X4","5"
"8887","AustralianOpen",0.845447757931303,"Hard","Roundof32",0.00841346153846154,0.00963855421686747,0.432575757575758,0.417753259779338,0.210526315789474,0.578947368421053,0.714285714285714,0.566666666666667,0.771428571428571,0.485714285714286,"Right","Right","SEurope","CEEurope","X4","5"
"8888","AustralianOpen",0.845447757931303,"Hard","Roundof32",0.00901442307692308,0.0101204819277108,0.44469696969697,0.405215646940822,0.368421052631579,0.631578947368421,0.857142857142857,0.4,0.571428571428571,0.228571428571429,"Right","Right","CEEurope","WEurope","X3","5"
"8889","AustralianOpen",0.845447757931303,"Hard","Roundof32",0.0102163461538462,0.0260240963855422,0.434848484848485,0.410732196589769,0.631578947368421,0.631578947368421,0.8,0.666666666666667,1,0.371428571428571,"Right","Right","America","WEurope","X3","5"
"8890","AustralianOpen",0.845447757931303,"Hard","Roundof32",0.0420673076923077,0.00771084337349398,0.44469696969697,0.408224674022066,0.894736842105263,0.526315789473684,0.8,0.0666666666666667,0.8,0.0571428571428571,"Right","Right","CEEurope","America","X4","5"
"8891","AustralianOpen",0.845447757931303,"Hard","Roundof32",0.0108173076923077,0.0486746987951807,0.422727272727273,0.420762286860582,0.631578947368421,0.736842105263158,0.657142857142857,0.166666666666667,0.514285714285714,0.228571428571429,"Right","Right","CEEurope","SEurope","X3","5"
"8892","AustralianOpen",0.845447757931303,"Hard","Roundof32",0.0186298076923077,0.0732530120481928,0.424242424242424,0.429287863590772,0.473684210526316,0.157894736842105,0.485714285714286,0.933333333333333,0.6,0.457142857142857,"Right","Right","WEurope","Oceania","X5","5"
"8893","AustralianOpen",0.845447757931303,"Hard","Roundof32",0.0228365384615385,0.0173493975903614,0.434090909090909,0.415245737211635,0.263157894736842,1,0.571428571428571,0.766666666666667,0.657142857142857,0.457142857142857,"Right","Right","USA","SEurope","X5","5"
"8894","AustralianOpen",0.845447757931303,"Hard","Roundof64",0,0.123855421686747,0.434090909090909,0.359578736208626,0.842105263157895,0.947368421052632,0.571428571428571,0.666666666666667,0.4,0.885714285714286,"Right","Right","CEEurope","WEurope","X3","5"
"8895","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.000600961538461538,0.0216867469879518,0.431818181818182,0.41123370110331,0.894736842105263,0.789473684210526,0.485714285714286,0.666666666666667,0.628571428571429,0.514285714285714,"Left","Right","SEurope","Oceania","X3","5"
"8897","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.00180288461538462,0.0187951807228916,0.433333333333333,0.413741223671013,0.315789473684211,0.842105263157895,0.857142857142857,0.666666666666667,0.771428571428571,0.371428571428571,"Right","Right","WEurope","WEurope","X5","5"
"8899","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.00360576923076923,0.0371084337349398,0.431818181818182,0.411735205616851,0.736842105263158,0.421052631578947,0.857142857142857,0.333333333333333,0.742857142857143,0.314285714285714,"Right","Right","CEEurope","USA","X4","5"
"8900","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.0913461538461538,0.00337349397590361,0.460606060606061,0.410230692076229,0.157894736842105,0.473684210526316,0.8,0.566666666666667,0.428571428571429,0.485714285714286,"Right","Right","Oceania","WEurope","X3","5"
"8902","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.00600961538461538,0.0356626506024096,0.442424242424242,0.420762286860582,0.368421052631579,0.368421052631579,0.857142857142857,0.0666666666666667,0.685714285714286,0.0571428571428571,"Right","Left","CEEurope","Asia","X3","5"
"8903","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.00661057692307692,0.0168674698795181,0.437121212121212,0.415747241725176,0.315789473684211,0.578947368421053,0.571428571428571,0.666666666666667,0.628571428571429,0.571428571428571,"Right","Right","CEEurope","CEEurope","X3","5"
"8904","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.00721153846153846,0.0265060240963855,0.432575757575758,0.409729187562688,0.842105263157895,0.842105263157895,0.285714285714286,0.766666666666667,0.457142857142857,0.514285714285714,"Right","Right","SEurope","America","X3","5"
"8905","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.00841346153846154,0.103132530120482,0.432575757575758,0.373119358074223,0.210526315789474,0.894736842105263,0.714285714285714,0.833333333333333,0.771428571428571,0.685714285714286,"Right","Right","SEurope","CEEurope","X4","5"
"8906","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.00901442307692308,0.0293975903614458,0.44469696969697,0.394684052156469,0.368421052631579,0.578947368421053,0.857142857142857,0.566666666666667,0.571428571428571,0.628571428571429,"Right","Right","CEEurope","USA","X3","5"
"8907","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.0102163461538462,0.0313253012048193,0.434848484848485,0.418254764292879,0.631578947368421,0.947368421052632,0.8,0.5,1,0.542857142857143,"Right","Right","America","WEurope","X4","5"
"8908","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.00961538461538462,0.0298795180722892,0.428787878787879,0.412236710130391,0.526315789473684,0.526315789473684,0.0571428571428571,0.4,0.0285714285714286,0.485714285714286,"Right","Right","America","USA","X5","5"
"8909","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.0120192307692308,0.0640963855421687,0.443181818181818,0.412738214643932,0.578947368421053,0.578947368421053,0.485714285714286,0.566666666666667,0.457142857142857,0.514285714285714,"Right","Right","CEEurope","SEurope","X5","5"
"8910","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.0108173076923077,0.0424096385542169,0.422727272727273,0.398696088264794,0.631578947368421,0.894736842105263,0.657142857142857,0.4,0.514285714285714,0.457142857142857,"Right","Right","CEEurope","America","X4","5"
"8911","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.0126201923076923,0.028433734939759,0.424242424242424,0.424272818455366,0.631578947368421,0.631578947368421,0.342857142857143,0.766666666666667,0.2,0.714285714285714,"Right","Right","WEurope","CEEurope","X4","5"
"8912","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.0138221153846154,0.0178313253012048,0.434848484848485,0.409227683049147,0.789473684210526,0.736842105263158,0.428571428571429,0.5,0.342857142857143,0.485714285714286,"Right","Right","SEurope","Oceania","X5","5"
"8913","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.0132211538461538,0.043855421686747,0.43030303030303,0.414242728184554,0.631578947368421,0.473684210526316,0.571428571428571,0.833333333333333,0.428571428571429,0.714285714285714,"Right","Right","SEurope","CEEurope","X3","5"
"8914","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.0324519230769231,0.011566265060241,0.432575757575758,0.409729187562688,0.631578947368421,0.368421052631579,0.571428571428571,0.666666666666667,0.342857142857143,0.771428571428571,"Right","Right","WEurope","Asia","X4","5"
"8915","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.015625,0.0366265060240964,0.435606060606061,0.407723169508526,0.210526315789474,0.526315789473684,0.485714285714286,0.766666666666667,0.342857142857143,0.628571428571429,"Left","Right","America","Asia","X3","5"
"8916","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.0162259615384615,0.0472289156626506,0.432575757575758,0.413741223671013,1,0.684210526315789,0.571428571428571,0.233333333333333,0.771428571428571,0.2,"Left","Right","SEurope","CEEurope","X3","5"
"8917","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.0180288461538462,0.0848192771084337,0.439393939393939,0.407221664994985,0.210526315789474,0.578947368421053,0.428571428571429,0.566666666666667,0.171428571428571,0.457142857142857,"Right","Right","Oceania","WEurope","X5","5"
"8918","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.0186298076923077,0.0351807228915663,0.424242424242424,0.404212637913741,0.473684210526316,0.421052631578947,0.485714285714286,0.666666666666667,0.6,0.457142857142857,"Right","Left","WEurope","WEurope","X4","5"
"8919","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.0949519230769231,0.0139759036144578,0.431818181818182,0.409729187562688,0.526315789473684,0.947368421052632,0.428571428571429,0.5,0.6,0.228571428571429,"Left","Right","Oceania","WEurope","X5","5"
"8920","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.0288461538461538,0.0134939759036145,0.440151515151515,0.414242728184554,0.263157894736842,0.842105263157895,0.8,0.833333333333333,0.657142857142857,0.657142857142857,"Right","Right","USA","WEurope","X4","5"
"8921","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.0258413461538462,0.0159036144578313,0.431818181818182,0.412236710130391,0.736842105263158,1,0.485714285714286,0.333333333333333,0.314285714285714,0.228571428571429,"Right","Right","SEurope","WEurope","X5","5"
"8922","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.0420673076923077,0.0236144578313253,0.44469696969697,0.408224674022066,0.894736842105263,0.842105263157895,0.8,0.766666666666667,0.8,0.428571428571429,"Right","Right","CEEurope","WEurope","X3","5"
"8924","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.0564903846153846,0.0467469879518072,0.390151515151515,0.406720160481444,0.578947368421053,0.684210526315789,0.485714285714286,0.566666666666667,0.342857142857143,0.371428571428571,"Right","Right","CEEurope","CEEurope","X3","5"
"8925","AustralianOpen",0.845447757931303,"Hard","Roundof64",0.0216346153846154,0.0342168674698795,0.439393939393939,0.42778335005015,1,0.473684210526316,0.657142857142857,0.5,0.428571428571429,0.571428571428571,"Right","Right","SEurope","Oceania","X3","5"
"8926","AustralianOpen",0.845447757931303,"Hard","Roundof128",0,0.11855421686747,0.434090909090909,0.422768304914744,0.842105263157895,0.473684210526316,0.571428571428571,0.666666666666667,0.4,0.571428571428571,"Right","Right","CEEurope","USA","X3","5"
"8927","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.000600961538461538,0.117590361445783,0.431818181818182,0.418756268806419,0.894736842105263,0.578947368421053,0.485714285714286,0.5,0.628571428571429,0.571428571428571,"Left","Right","SEurope","Oceania","X3","5"
"8929","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.00180288461538462,0.0318072289156626,0.433333333333333,0.409227683049147,0.315789473684211,0.684210526315789,0.857142857142857,0.5,0.771428571428571,0.314285714285714,"Right","Right","WEurope","CEEurope","X3","5"
"8930","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.00300480769230769,0.0197590361445783,0.434848484848485,0.406720160481444,0.894736842105263,0.789473684210526,1,0.4,0.885714285714286,0.485714285714286,"Right","Left","Africa","WEurope","X4","5"
"8931","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.00360576923076923,0.0395180722891566,0.431818181818182,0.406218655967904,0.736842105263158,0.526315789473684,0.857142857142857,0.933333333333333,0.742857142857143,0.828571428571429,"Right","Right","CEEurope","Oceania","X3","5"
"8932","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.00420673076923077,0.024578313253012,0.431818181818182,0.414744232698094,0.473684210526316,0.736842105263158,0.485714285714286,0.933333333333333,0.457142857142857,0.514285714285714,"Right","Right","WEurope","WEurope","X5","5"
"8933","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.00480769230769231,0.0881927710843373,0.434848484848485,0.413239719157472,0.684210526315789,0.368421052631579,0.285714285714286,0.4,0.285714285714286,0.457142857142857,"Right","Right","Asia","CEEurope","X5","5"
"8935","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.00600961538461538,0.0279518072289157,0.442424242424242,0.415747241725176,0.368421052631579,0.736842105263158,0.857142857142857,0.666666666666667,0.685714285714286,0.6,"Right","Right","CEEurope","WEurope","X4","5"
"8936","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.00661057692307692,0.0462650602409639,0.437121212121212,0.423771313941825,0.315789473684211,1,0.571428571428571,0.233333333333333,0.628571428571429,0.457142857142857,"Right","Right","CEEurope","WEurope","X3","5"
"8937","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.00721153846153846,0.0385542168674699,0.432575757575758,0.414744232698094,0.842105263157895,0.315789473684211,0.285714285714286,0.5,0.457142857142857,0.4,"Right","Right","SEurope","SEurope","X3","5"
"8938","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.0420673076923077,0.00626506024096386,0.44469696969697,0.411735205616851,0.894736842105263,0.421052631578947,0.8,0.666666666666667,0.8,0.6,"Right","Right","CEEurope","WEurope","X3","5"
"8939","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.00841346153846154,0.0255421686746988,0.432575757575758,0.413741223671013,0.210526315789474,0.368421052631579,0.714285714285714,0.933333333333333,0.771428571428571,0.942857142857143,"Right","Right","SEurope","SEurope","X4","5"
"8940","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.00901442307692308,0.0534939759036145,0.44469696969697,0.411735205616851,0.368421052631579,0.315789473684211,0.857142857142857,0.833333333333333,0.571428571428571,0.514285714285714,"Right","Right","CEEurope","Africa","X3","5"
"8941","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.0102163461538462,0.0163855421686747,0.434848484848485,0.398696088264794,0.631578947368421,0.421052631578947,0.8,0.833333333333333,1,0.657142857142857,"Right","Right","America","Oceania","X3","5"
"8942","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.0564903846153846,0.0091566265060241,0.390151515151515,0.412738214643932,0.578947368421053,0.526315789473684,0.485714285714286,0.566666666666667,0.342857142857143,0.457142857142857,"Right","Right","CEEurope","SEurope","X5","5"
"8943","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.00961538461538462,0.0930120481927711,0.428787878787879,0.408224674022066,0.526315789473684,0.105263157894737,0.0571428571428571,0.666666666666667,0.0285714285714286,0.571428571428571,"Right","Right","America","WEurope","X4","5"
"8945","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.0108173076923077,0.0462650602409639,0.422727272727273,0.410732196589769,0.631578947368421,1,0.657142857142857,0.4,0.514285714285714,0.514285714285714,"Right","Right","CEEurope","CEEurope","X4","5"
"8946","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.0126201923076923,0.0404819277108434,0.424242424242424,0.438314944834504,0.631578947368421,0.368421052631579,0.342857142857143,0.566666666666667,0.2,0.657142857142857,"Right","Right","WEurope","America","X3","5"
"8947","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.0138221153846154,0.12433734939759,0.434848484848485,0.425275827482447,0.789473684210526,0.842105263157895,0.428571428571429,0.766666666666667,0.342857142857143,0.571428571428571,"Right","Right","SEurope","WEurope","X5","5"
"8948","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.0132211538461538,0.0775903614457831,0.43030303030303,0.404212637913741,0.631578947368421,0.947368421052632,0.571428571428571,1,0.428571428571429,0.914285714285714,"Right","Right","SEurope","SEurope","X5","5"
"8949","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.0144230769230769,0.036144578313253,0.431060606060606,0.41925777331996,0.368421052631579,0.631578947368421,0.571428571428571,0.5,0.742857142857143,0.371428571428571,"Right","Left","Asia","USA","X5","5"
"8950","AustralianOpen",0.845447757931303,"Hard","Roundof128",0.015625,0.0390361445783133,0.435606060606061,0.428284854563691,0.210526315789474,0.894736842105263,0.485714285714286,0.4,0.342857142857143,0.514285714285714,"Left","Right","America","SEurope","X3","5"
